Ticker,Sector,LastClose,ATR_2H,EMA15_2H,EMA50_2H,EMA150_2H,EMA150_slope,MACD_diff,RSI_2H,MFI_2H,Timestamp,FibSupport_2H,EMA400_2H,EMA500_2H,EMA600_2H,EMA50_1D,EMA100_1D,reject_reason
KKR,FINANCIERO,124.6500015258789,2.318573543003627,128.8447802138039,135.7650455532147,139.64794524607592,-0.0069788940673458,-0.245898899762933,27.4728622933674,26.68862072963026,2025-10-02 18:00:00+00:00,142.46347779846192,,,,138.6363090139053,136.27564386667004,ema50_not_below_price; price_below_ema150; too_close_to_ema150
KLAC,TECNOLOGÍA,1139.260009765625,14.233642578125,1106.90714551392,1059.700025096511,987.5327735774684,0.0104052163019153,5.228241234344253,75.85377435989494,75.60773989141612,2025-10-02 18:00:00+00:00,1031.7056762695313,,,,965.1996350725384,904.6502415638388,ema15_not_above_price; rsi_too_high; mfi_too_high
KMT,COMMODITIES,21.459999084472656,0.2192786080496651,21.0524147007822,20.992859284485974,21.45052295647172,-0.0005896926024429,0.0737603889499479,65.04496262792733,72.91137939165762,2025-10-02 18:00:00+00:00,22.585630744934083,,,,21.57252247279749,21.92741911614047,low_atr; ema15_not_above_price; too_close_to_ema150; rsi_too_high; mfi_too_high
KMB,SALUD,122.63999938964844,0.8485565185546875,123.01637302187372,124.06813201320008,126.95953719667575,-0.0022373254756225,0.043453489296792,43.92183051834074,51.7315833611958,2025-10-02 18:00:00+00:00,131.1799228668213,,,,127.84454068987613,130.1324238417972,ema50_not_below_price; price_below_ema150; too_close_to_ema150; mfi_too_high
KMI,ENERGIA,28.229999542236328,0.2451073782784598,28.27992771428552,27.93254940155025,27.484052306160898,0.0022205670953434,-0.0297922324271746,52.03660409895824,41.70030475994639,2025-10-02 18:00:00+00:00,27.801020191192627,,,,27.457510805099577,27.38661042936813,low_atr; rsi_too_high
KMX,FINANCIERO,46.060001373291016,0.7594634464808873,46.17537108859341,50.70829751655677,55.93231078636432,-0.0117575775739226,0.6359470725115348,38.34570041416448,47.919596125027,2025-10-02 18:00:00+00:00,54.994372535705565,,,,57.22197906172397,61.16423905991928,ema50_not_below_price; price_below_ema150; too_close_to_ema150
KNSL,FINANCIERO,442.3800048828125,6.200738089425223,426.0344516922959,426.4847039188632,438.6879958980082,-0.0013928482044454,2.4168264511385846,67.49276017034111,63.21490589314275,2025-10-02 18:00:00+00:00,472.1075646362305,,,,442.2799858696295,450.77904745008544,ema15_not_above_price; rsi_too_high; mfi_too_high
KNX,COMMODITIES,39.88999938964844,0.4896074022565569,39.4784906795122,40.0777884824471,41.73851233461977,-0.0036965877086821,0.0796216481024101,54.089885567072926,52.507820797212105,2025-10-02 18:00:00+00:00,43.776029434204105,,,,42.01441219885193,43.27059143819464,low_atr; ema15_not_above_price; ema50_not_below_price; price_below_ema150; too_close_to_ema150; rsi_too_high; mfi_too_high
KO,SALUD,66.11499786376953,0.3535150800432478,66.25553437503953,66.49763390504795,67.56566570367053,-0.0013472267335156,-0.00589273792199,46.756630755668304,54.91323688882557,2025-10-02 18:00:00+00:00,69.2788419342041,,,,67.98321183647674,68.70119801264161,low_atr; ema50_not_below_price; price_below_ema150; too_close_to_ema150; mfi_too_high
KRC,FINANCIERO,42.150001525878906,0.5167356218610492,42.291781956431485,42.81731445609956,41.627098926889865,0.000718826612239,0.016142422393983,41.90884703777581,60.233950514593886,2025-10-02 18:00:00+00:00,41.59581959533691,,,,40.84840052999766,38.81133808137214,ema50_not_below_price; mfi_too_high
KRYS,SALUD,181.55999755859372,3.021700177873884,177.22373540948718,167.7289353073017,157.18178124716297,0.0101816391191067,0.1140922647236664,70.7445982827121,57.46256123842847,2025-10-02 18:00:00+00:00,163.16755615234376,,,,155.03033752638683,152.74908281583976,ema15_not_above_price; rsi_too_high; mfi_too_high
KPN.AS,TECNOLOGÍA,4.066999912261963,0.0236428124564034,4.079921067853999,4.093569155188699,4.096621538652193,-0.0002343768474417,3.454361997970619e-06,44.75457435983801,55.96190137781431,2025-10-03 06:00:00+00:00,4.139030092716217,,,,4.08524881769006,4.046595647336578,low_atr; ema50_not_below_price; price_below_ema150; too_close_to_ema150; mfi_too_high
KSS,FINANCIERO,16.440000534057617,0.3914358956473214,16.03784636146468,16.21267606210059,15.245014487573936,0.0051060433995443,0.1676870201519375,56.12079023856449,54.95894815676667,2025-10-02 18:00:00+00:00,15.224674726486208,,,,14.580049893985644,13.010936163573568,low_atr; ema15_not_above_price; rsi_too_high; mfi_too_high
KT,TECNOLOGÍA,19.854999542236328,0.1378571646554129,19.69491282472544,19.65743185598473,19.96480737475773,-0.0003756512407168,0.049149218293441,64.0796939361814,56.42511555507341,2025-10-02 18:00:00+00:00,20.385057975769044,,,,19.980359432706575,19.761025153126983,low_atr; ema15_not_above_price; price_below_ema150; too_close_to_ema150; rsi_too_high; mfi_too_high
KTOS,FINANCIERO,95.05999755859376,2.0657217843191966,91.47690353730997,84.5339338816311,74.02482962199271,0.019101631771305,0.1805649047084108,75.40907213886598,70.40460457131825,2025-10-02 18:00:00+00:00,80.39420094299317,,,,70.60307162147421,60.07421057278384,ema15_not_above_price; rsi_too_high; mfi_too_high
KVUE,SALUD,15.725000381469728,0.2279502323695591,16.029686169390025,16.93161372681603,18.67733361578443,-0.0106946888474744,0.0078933897309833,33.65125423438296,34.649664952636385,2025-10-02 18:00:00+00:00,20.043200620651245,,,,19.189704173308368,20.38575704661498,low_atr; ema50_not_below_price; price_below_ema150; too_close_to_ema150
KVYO,FINANCIERO,25.920000076293945,0.9544925689697266,28.01540789325627,30.918833476317023,31.90241667522148,-0.0123082817996787,-0.2589150961039901,24.15573929580168,4.347988595117812,2025-10-02 18:00:00+00:00,32.592913906097415,,,,31.90653168613802,32.51665848469473,ema50_not_below_price; price_below_ema150; too_close_to_ema150
KWR,FINANCIERO,132.58999633789062,1.5546340942382812,132.39290619405136,134.60194194322264,135.52779548039328,-0.0012758304715994,0.4519717988053187,47.97597801792807,46.642689484729786,2025-10-02 18:00:00+00:00,134.5217592315674,,,,133.54200847154243,129.83157903479724,ema15_not_above_price; ema50_not_below_price; price_below_ema150; too_close_to_ema150
